"","column","row","cor","p","p.adjust","sig","sig.adjust","rsquared","group","sanger_mean_auc"
"251","cisplatin..GDSC2.1005.","High_cal",-0.0498844484878396,0.849207515903918,0.977566209499005,"","",0.00248845820093593,"sanger_uni",0.941283074238604
"252","cisplatin..GDSC2.1005.","Low_cal",0.0498844484879052,0.849207515903722,0.977566209499005,"","",0.00248845820094247,"sanger_uni",0.941283074238604
"253","cisplatin..GDSC2.1005.","STAD_CIN",-0.066321717244496,0.800345109401424,0.977566209499005,"","",0.00439857017825888,"sanger_uni",0.941283074238604
"254","cisplatin..GDSC2.1005.","STAD_EBV",-0.0317768619962863,0.903636143726225,0.97882539507497,"","",0.00100976895833102,"sanger_uni",0.941283074238604
"255","cisplatin..GDSC2.1005.","STAD_GS",0.203709708054306,0.432912773914306,0.977566209499005,"","",0.0414976451555707,"sanger_uni",0.941283074238604
"256","cisplatin..GDSC2.1005.","STAD_MSI",-0.0344029964306393,0.895711577336991,0.97882539507497,"","",0.00118356616340658,"sanger_uni",0.941283074238604
"257","cisplatin..GDSC2.1005.","MSS_TP53neg",-0.331974285403642,0.192984855745627,0.966896824386368,"","",0.110206926169259,"sanger_uni",0.941283074238604
"258","cisplatin..GDSC2.1005.","MSS_TP53pos",0.311838320880896,0.223041575550224,0.968209448495925,"","",0.0972431383698164,"sanger_uni",0.941283074238604
"259","cisplatin..GDSC2.1005.","MSI",-0.0889069617062888,0.734365720091317,0.977566209499005,"","",0.0079044478398435,"sanger_uni",0.941283074238604
"260","cisplatin..GDSC2.1005.","EMT",0.0814827252545896,0.755885046974733,0.977566209499005,"","",0.00663943451491493,"sanger_uni",0.941283074238604
"261","CS.1421..GDSC2.1564.","High_cal",0.34338909831171,0.15004175860852,0.966896824386368,"","",0.117916072839329,"sanger_uni",0.829274886355154
"262","CS.1421..GDSC2.1564.","Low_cal",-0.343389098311718,0.150041758608511,0.966896824386368,"","",0.117916072839334,"sanger_uni",0.829274886355154
"263","CS.1421..GDSC2.1564.","STAD_CIN",0.0690114613524382,0.778920186524258,0.977566209499005,"","",0.00476258179799907,"sanger_uni",0.829274886355154
